2021-12-27 17:59:07,018 INFO  [Log] I am in onStart method Parametrized Test From Suite 
2021-12-27 17:59:38,960 INFO  [Log] I am on TestSuccess method Search_Functionality_WithSecurity succeed 
2021-12-27 17:59:39,348 INFO  [Log] I am on Finish method TDD- WEB - Chrome 
2021-12-27 17:59:39,388 INFO  [Log] I am on Start Test TDD- MOBILE 
2021-12-27 17:59:49,423 INFO  [Log] I am on TestStart method Wiki start 
2021-12-27 17:59:49,423 INFO  [Log] I am in onStart method Default 
2021-12-27 17:59:49,423 INFO  [Log] I am in onStart method Default 
2021-12-27 18:00:05,647 INFO  [Log] I am on Finish method TDD- MOBILE 
2021-12-27 18:00:05,674 INFO  [Log] I am on Start Test TDD- DESKTOP 
2021-12-27 18:00:16,889 INFO  [Log] I am on TestStart method Calculator start 
2021-12-27 18:00:16,889 INFO  [Log] I am in onStart method Default 
2021-12-27 18:00:16,889 INFO  [Log] I am in onStart method Default 
2021-12-27 18:00:19,979 INFO  [Log] I am on Finish method TDD- DESKTOP 
2021-12-27 18:00:20,028 INFO  [Log] I am on Start Test TDD- Performance 
2021-12-27 18:00:20,030 INFO  [Log] I am on TestStart method performance start 
2021-12-27 18:00:20,030 INFO  [Log] I am in onStart method Default 
2021-12-27 18:00:20,030 INFO  [Log] I am in onStart method Default 
2021-12-27 18:00:20,104 INFO  [Log] I am on TestSuccess method performance succeed 
2021-12-27 18:00:20,138 INFO  [Log] I am on Finish method TDD- Performance 
2021-12-27 18:21:41,861 INFO  [Log] I am on Start Test TDD- API 
2021-12-27 18:21:42,453 INFO  [Log] Sample API Test 
2021-12-27 18:21:42,453 INFO  [Log] Sample API Test 
2021-12-27 18:21:42,876 INFO  [Log] I am on TestStart method Employee_API_test start 
2021-12-27 18:21:42,876 INFO  [Log] I am on TestStart method Employee_API_test2 start 
2021-12-27 18:21:42,876 INFO  [Log] I am in onStart method Sample API Test 
2021-12-27 18:21:42,877 INFO  [Log] I am in onStart method Sample API Test 
2021-12-27 18:21:42,877 INFO  [Log] I am in onStart method Sample API Test 
2021-12-27 18:21:42,877 INFO  [Log] I am in onStart method Sample API Test 
2021-12-27 18:21:46,818 INFO  [Log] I am on TestSuccess method Employee_API_test succeed 
2021-12-27 18:21:47,147 INFO  [Log] I am on Finish method TDD- API 
2021-12-27 18:21:47,177 INFO  [Log] I am on Start Test TDD- WEB - FireFox 
2021-12-27 18:21:47,181 INFO  [Log] Generic Test 
2021-12-27 18:21:47,181 INFO  [Log] Generic Test 
2021-12-27 18:21:54,931 INFO  [Log] I am on TestStart method Search_Functionality_WithSecurity start 
2021-12-27 18:21:54,931 INFO  [Log] I am in onStart method Parametrized Test From Suite 
2021-12-27 18:21:54,932 INFO  [Log] I am in onStart method Parametrized Test From Suite 
2021-12-27 18:21:54,991 INFO  [Log] I am on TestStart method Search_Functionality_withAccessibility start 
2021-12-27 18:21:54,991 INFO  [Log] I am in onStart method Parametrized Test From Suite 
2021-12-27 18:21:54,991 INFO  [Log] I am in onStart method Parametrized Test From Suite 
2021-12-27 18:23:10,742 INFO  [Log] I am on TestSuccess method Search_Functionality_WithSecurity succeed 
2021-12-27 18:23:13,103 INFO  [Log] I am on Finish method TDD- WEB - FireFox 
2021-12-27 18:23:13,141 INFO  [Log] I am on Start Test TDD- WEB - Chrome 
2021-12-27 18:23:13,142 INFO  [Log] Generic Test 
2021-12-27 18:23:22,411 INFO  [Log] I am on TestStart method Search_Functionality_WithSecurity start 
2021-12-27 18:23:22,411 INFO  [Log] I am in onStart method Parametrized Test From Suite 
2021-12-27 18:23:22,411 INFO  [Log] I am in onStart method Parametrized Test From Suite 
2021-12-27 18:24:07,846 INFO  [Log] I am on TestSuccess method Search_Functionality_WithSecurity succeed 
2021-12-27 18:24:08,131 INFO  [Log] I am on Finish method TDD- WEB - Chrome 
2021-12-27 18:24:08,195 INFO  [Log] I am on Start Test TDD- MOBILE 
2021-12-27 18:24:19,400 INFO  [Log] I am on TestStart method Wiki start 
